Rowid_,VALUE,COUNT,WHRALL,LIFE_FORM,WHRNUM,WHRNAME,WHRTYPE,WHRSIZE,WHRDENSITY,WHR10NUM,WHR10NAME,WHR13NUM,WHR13NAME,SOURCE_NAME,SOURCE_YEAR
,1204,67,ASP3P,HARDWOOD,5,Aspen,ASP,3,P,50.000000000000000,Hardwood,51,Hardwood Forest,CALVEG-NorthCoastNE,2007
,1205,29,ASP4P,HARDWOOD,5,Aspen,ASP,4,P,50.000000000000000,Hardwood,51,Hardwood Forest,CALVEG-NorthCoastNE,2007
,1206,46,ASP3M,HARDWOOD,5,Aspen,ASP,3,M,50.000000000000000,Hardwood,51,Hardwood Forest,CALVEG-NorthCoastNE,2007
,1207,7,LPN4P,CONIFER,29,Lodgepole Pine,LPN,4,P,30.000000000000000,Conifer,31,Conifer Forest,CALVEG-NorthInterior/CALFIRE update,2007
,1208,7,LPN4M,CONIFER,29,Lodgepole Pine,LPN,4,M,30.000000000000000,Conifer,31,Conifer Forest,CALVEG-NorthInterior/CALFIRE update,2007
,1209,26,MRI3P,HARDWOOD,37,Montane Riparian,MRI,3,P,50.000000000000000,Hardwood,51,Hardwood Forest,CALVEG-GreatBasin,2004
,1210,11,RFR4P,CONIFER,45,Red Fir,RFR,4,P,30.000000000000000,Conifer,31,Conifer Forest,CALVEG-NorthInterior,2004
,1211,16,WFR4M,CONIFER,58,White Fir,WFR,4,M,30.000000000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastNW/CALFIRE update,2007
,1212,8,WFR4D,CONIFER,58,White Fir,WFR,4,D,30.000000000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastNW/CALFIRE update,2007
,1213,12,LPN1S,CONIFER,29,Lodgepole Pine,LPN,1,S,30.000000000000000,Conifer,31,Conifer Forest,CALVEG-NorthInterior,2007
,1214,2220,ADSXX,SHRUB,1,Alpine-Dwarf Shrub,ADS,X,X,70.000000000000000,Shrub,70,Shrub,CALVEG-NorthInterior,2007
,1215,2948,EPN4D,CONIFER,20,Eastside Pine,EPN,4,D,30.000000000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastNE,2007
,1216,2,LPN1P,CONIFER,29,Lodgepole Pine,LPN,1,P,30.000000000000000,Conifer,31,Conifer Forest,CALVEG-NorthInterior,2007
,1217,45041,KMC5M,CONIFER,27,Klamath Mixed Conifer,KMC,5,M,30.000000000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastNE,2007
,1218,64,EPN5P,CONIFER,20,Eastside Pine,EPN,5,P,30.000000000000000,Conifer,31,Conifer Forest,CALVEG-NorthInterior/CALFIRE update,2007
,1219,241,EPN2D,CONIFER,20,Eastside Pine,EPN,2,D,30.000000000000000,Conifer,31,Conifer Forest,CALVEG-NorthInterior,2004
,1220,14,ASP4D,HARDWOOD,5,Aspen,ASP,4,D,50.000000000000000,Hardwood,51,Hardwood Forest,CALVEG-NorthCoastNE,2007
,1221,2,EPN3S,CONIFER,20,Eastside Pine,EPN,3,S,30.000000000000000,Conifer,31,Conifer Forest,CALVEG-NorthInterior/CALFIRE update,2007
,1222,19,EPN3P,CONIFER,20,Eastside Pine,EPN,3,P,30.000000000000000,Conifer,31,Conifer Forest,CALVEG-NorthInterior/CALFIRE update,2007
,1223,256,SMC2M,CONIFER,51,Sierran Mixed Conifer,SMC,2,M,30.000000000000000,Conifer,31,Conifer Forest,CALVEG-NorthInterior,2004
,1224,7,WFR1M,CONIFER,58,White Fir,WFR,1,M,30.000000000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastNE,2007
,1225,9,WFR1P,CONIFER,58,White Fir,WFR,1,P,30.000000000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastNE,2007
,1226,5,SMC1M,CONIFER,51,Sierran Mixed Conifer,SMC,1,M,30.000000000000000,Conifer,31,Conifer Forest,CALVEG-NorthInterior/CALFIRE update,2007
,1227,7,SMC1S,CONIFER,51,Sierran Mixed Conifer,SMC,1,S,30.000000000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastNE,2007
,1228,19,ASP2P,HARDWOOD,5,Aspen,ASP,2,P,50.000000000000000,Hardwood,51,Hardwood Forest,CALVEG-NorthCoastNE,2007
,1229,17,WFR3D,CONIFER,58,White Fir,WFR,3,D,30.000000000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastNW/CALFIRE update,2007
,1230,48611,KMC5D,CONIFER,27,Klamath Mixed Conifer,KMC,5,D,30.000000000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastNE,2007
,1231,7,JUN1M,CONIFER,26,Juniper,JUN,1,M,30.000000000000000,Conifer,32,Conifer Woodland,CALVEG-NorthCoastNE,2007
,1232,13,JUN1P,CONIFER,26,Juniper,JUN,1,P,30.000000000000000,Conifer,32,Conifer Woodland,CALVEG-NorthCoastNE,2007
,1233,10,CPC1M,CONIFER,11,Closed-Cone Pine-Cypress,CPC,1,M,30.000000000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastNE,2007
,1234,5,RFR3M,CONIFER,45,Red Fir,RFR,3,M,30.000000000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastNW/CALFIRE update,2007
,1235,2,RFR3D,CONIFER,45,Red Fir,RFR,3,D,30.000000000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastNW/CALFIRE update,2007
,1236,2,RFR3P,CONIFER,45,Red Fir,RFR,3,P,30.000000000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastNW/CALFIRE update,2007
,1237,190,JPN4S,CONIFER,24,Jeffrey Pine,JPN,4,S,30.000000000000000,Conifer,31,Conifer Forest,CALVEG-NorthInterior,2007
,1238,8,SMC5M,CONIFER,51,Sierran Mixed Conifer,SMC,5,M,30.000000000000000,Conifer,31,Conifer Forest,CALVEG-NorthInterior/CALFIRE update,2007
,1239,5,SMC5D,CONIFER,51,Sierran Mixed Conifer,SMC,5,D,30.000000000000000,Conifer,31,Conifer Forest,CALVEG-NorthInterior/CALFIRE update,2007
,1240,32,RFR1M,CONIFER,45,Red Fir,RFR,1,M,30.000000000000000,Conifer,31,Conifer Forest,CALVEG-NorthInterior,2007
,1241,1,RFR1P,CONIFER,45,Red Fir,RFR,1,P,30.000000000000000,Conifer,31,Conifer Forest,CALVEG-NorthInterior,2007
,1242,6,RFR1D,CONIFER,45,Red Fir,RFR,1,D,30.000000000000000,Conifer,31,Conifer Forest,CALVEG-NorthInterior,2007
,1243,376,LPN4M,CONIFER,29,Lodgepole Pine,LPN,4,M,30.000000000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastNE,2007
,1244,52,PPN1S,CONIFER,42,Ponderosa Pine,PPN,1,S,30.000000000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastNE,2007
,1245,20,MHC1S,CONIFER,35,Montane Hardwood-Conifer,MHC,1,S,30.000000000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastNE,2007
,1246,19,LPN5S,CONIFER,29,Lodgepole Pine,LPN,5,S,30.000000000000000,Conifer,31,Conifer Forest,CALVEG-NorthInterior,2007
,1247,223002,MCPXX,SHRUB,34,Montane Chaparral,MCP,X,X,70.000000000000000,Shrub,70,Shrub,CALVEG-NorthCoastS,2007
,1248,55246,DFR5M,CONIFER,14,Douglas Fir,DFR,5,M,30.000000000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastS,2007
,1249,537822,RDW4D,CONIFER,44,Redwood,RDW,4,D,30.000000000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastS,2007
,1250,45577,DFR4M,CONIFER,14,Douglas Fir,DFR,4,M,30.000000000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastS,2007
,1251,56978,RDW5M,CONIFER,44,Redwood,RDW,5,M,30.000000000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastS,2007
,1252,884504,MHC4D,CONIFER,35,Montane Hardwood-Conifer,MHC,4,D,30.000000000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastS,2007
,1253,973776,DFR5D,CONIFER,14,Douglas Fir,DFR,5,D,30.000000000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastS,2007
,1254,13775,DFR4P,CONIFER,14,Douglas Fir,DFR,4,P,30.000000000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastS,2007
,1255,484732,DFR4D,CONIFER,14,Douglas Fir,DFR,4,D,30.000000000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastS,2007
,1256,27,LPN2D,CONIFER,29,Lodgepole Pine,LPN,2,D,30.000000000000000,Conifer,31,Conifer Forest,CALVEG-NorthInterior,2007
,1257,56532,RDW2D,CONIFER,44,Redwood,RDW,2,D,30.000000000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastS,2007
,1258,646,KMC4M,CONIFER,27,Klamath Mixed Conifer,KMC,4,M,30.000000000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastS,2007
,1259,653,ADSXX,SHRUB,1,Alpine-Dwarf Shrub,ADS,X,X,70.000000000000000,Shrub,70,Shrub,CALVEG-NorthCoastNE,2007
,1260,1688404,RDW5D,CONIFER,44,Redwood,RDW,5,D,30.000000000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastS,2007
,1261,251,JPN5S,CONIFER,24,Jeffrey Pine,JPN,5,S,30.000000000000000,Conifer,31,Conifer Forest,CALVEG-NorthInterior,2007
,1262,358739,MHW5D,HARDWOOD,36,Montane Hardwood,MHW,5,D,50.000000000000000,Hardwood,51,Hardwood Forest,CALVEG-NorthCoastS,2007
,1263,577805,MHW3D,HARDWOOD,36,Montane Hardwood,MHW,3,D,50.000000000000000,Hardwood,51,Hardwood Forest,CALVEG-NorthCoastS,2007
,1264,1313381,MHW4D,HARDWOOD,36,Montane Hardwood,MHW,4,D,50.000000000000000,Hardwood,51,Hardwood Forest,CALVEG-NorthCoastS,2007
,1265,78,MRI2P,HARDWOOD,37,Montane Riparian,MRI,2,P,50.000000000000000,Hardwood,51,Hardwood Forest,CALVEG-NorthInterior,2004
,1266,13,WFR2D,CONIFER,58,White Fir,WFR,2,D,30.000000000000000,Conifer,31,Conifer Forest,CALVEG-NorthInterior,2004
,1267,191493,DFR3D,CONIFER,14,Douglas Fir,DFR,3,D,30.000000000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastS,2007
,1268,1126978,MHC5D,CONIFER,35,Montane Hardwood-Conifer,MHC,5,D,30.000000000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastS,2007
,1269,5,SCN2D,CONIFER,48,Subalpine Conifer,SCN,2,D,30.000000000000000,Conifer,31,Conifer Forest,CALVEG-NorthInterior,2007
,1270,123471,MHW2D,HARDWOOD,36,Montane Hardwood,MHW,2,D,50.000000000000000,Hardwood,51,Hardwood Forest,CALVEG-NorthCoastS,2007
,1271,6838,MHW1M,HARDWOOD,36,Montane Hardwood,MHW,1,M,50.000000000000000,Hardwood,51,Hardwood Forest,CALVEG-NorthCoastS,2007
,1272,355135,MHC3D,CONIFER,35,Montane Hardwood-Conifer,MHC,3,D,30.000000000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastS,2007
,1273,28426,MHC2D,CONIFER,35,Montane Hardwood-Conifer,MHC,2,D,30.000000000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastS,2007
,1274,429,SCN2M,CONIFER,48,Subalpine Conifer,SCN,2,M,30.000000000000000,Conifer,31,Conifer Forest,CALVEG-NorthInterior,2007
,1275,41399,MHC3M,CONIFER,35,Montane Hardwood-Conifer,MHC,3,M,30.000000000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastS,2007
,1276,13,URB4M,URBAN,53,Urban,URB,4,M,80.000000000000000,Urban,80,Urban,CALVEG-NorthInterior,2007
,1277,28528,MHW2P,HARDWOOD,36,Montane Hardwood,MHW,2,P,50.000000000000000,Hardwood,51,Hardwood Forest,CALVEG-NorthCoastS,2007
,1278,4292,MRI2D,HARDWOOD,37,Montane Riparian,MRI,2,D,50.000000000000000,Hardwood,51,Hardwood Forest,CALVEG-NorthCoastS,2007
,1279,16411,DFR5P,CONIFER,14,Douglas Fir,DFR,5,P,30.000000000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastS,2007
,1280,1425843,MCHXX,SHRUB,32,Mixed Chaparral,MCH,X,X,70.000000000000000,Shrub,70,Shrub,CALVEG-NorthCoastS,2007
,1281,23041,DFR2D,CONIFER,14,Douglas Fir,DFR,2,D,30.000000000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastS,2007
,1282,13690,CPC3M,CONIFER,11,Closed-Cone Pine-Cypress,CPC,3,M,30.000000000000000,Conifer,31,Conifer Forest,CALVEG-NorthInterior,2007
,1283,5302,KMC5D,CONIFER,27,Klamath Mixed Conifer,KMC,5,D,30.000000000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastS,2007
,1284,6256,URBXX,URBAN,53,Urban,URB,X,X,80.000000000000000,Urban,80,Urban,CALVEG-GreatBasin,1999
,1285,13205,MRI3D,HARDWOOD,37,Montane Riparian,MRI,3,D,50.000000000000000,Hardwood,51,Hardwood Forest,CALVEG-NorthCoastS,2007
,1286,33221,MRI4D,HARDWOOD,37,Montane Riparian,MRI,4,D,50.000000000000000,Hardwood,51,Hardwood Forest,CALVEG-NorthCoastS,2007
,1287,68,MRI2S,HARDWOOD,37,Montane Riparian,MRI,2,S,50.000000000000000,Hardwood,51,Hardwood Forest,CALVEG-NorthInterior,2004
,1288,4,SMC4S,CONIFER,51,Sierran Mixed Conifer,SMC,4,S,30.000000000000000,Conifer,31,Conifer Forest,CALVEG-NorthInterior/CALFIRE update,2007
,1289,1,WFR5P,CONIFER,58,White Fir,WFR,5,P,30.000000000000000,Conifer,31,Conifer Forest,CALVEG-NorthInterior/CALFIRE update,2007
,1290,429608,MHW4M,HARDWOOD,36,Montane Hardwood,MHW,4,M,50.000000000000000,Hardwood,51,Hardwood Forest,CALVEG-NorthCoastS,2007
,1291,684,JPN5P,CONIFER,24,Jeffrey Pine,JPN,5,P,30.000000000000000,Conifer,31,Conifer Forest,CALVEG-NorthInterior,2007
,1292,26,LPN5P,CONIFER,29,Lodgepole Pine,LPN,5,P,30.000000000000000,Conifer,31,Conifer Forest,CALVEG-NorthInterior,2007
,1293,230,JPN5M,CONIFER,24,Jeffrey Pine,JPN,5,M,30.000000000000000,Conifer,31,Conifer Forest,CALVEG-NorthInterior,2007
,1294,24148,RDW4M,CONIFER,44,Redwood,RDW,4,M,30.000000000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastS,2007
,1295,34605,MHW1D,HARDWOOD,36,Montane Hardwood,MHW,1,D,50.000000000000000,Hardwood,51,Hardwood Forest,CALVEG-NorthCoastS,2007
,1296,23038,DFR3M,CONIFER,14,Douglas Fir,DFR,3,M,30.000000000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastS,2007
,1297,6047,MHC2S,CONIFER,35,Montane Hardwood-Conifer,MHC,2,S,30.000000000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastS,2007
,1298,6,URB3M,URBAN,53,Urban,URB,3,M,80.000000000000000,Urban,80,Urban,CALVEG-NorthInterior,2004
,1299,196241,CSCXX,SHRUB,13,Coastal Scrub,CSC,X,X,70.000000000000000,Shrub,70,Shrub,CALVEG-NorthCoastS,2007
,1300,42,JUN5S,CONIFER,26,Juniper,JUN,5,S,30.000000000000000,Conifer,32,Conifer Woodland,CALVEG-NorthInterior,2007
,1301,5,KMC2M,CONIFER,27,Klamath Mixed Conifer,KMC,2,M,30.000000000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastS,2007
,1302,80149,MHC4M,CONIFER,35,Montane Hardwood-Conifer,MHC,4,M,30.000000000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastS,2007
,1303,192635,MHW3M,HARDWOOD,36,Montane Hardwood,MHW,3,M,50.000000000000000,Hardwood,51,Hardwood Forest,CALVEG-NorthCoastS,2007
,1304,7466,EPN4M,CONIFER,20,Eastside Pine,EPN,4,M,30.000000000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastNE,2007
,1305,1455,EPN4S,CONIFER,20,Eastside Pine,EPN,4,S,30.000000000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastNE,2007
,1306,13,MHW5S,HARDWOOD,36,Montane Hardwood,MHW,5,S,50.000000000000000,Hardwood,51,Hardwood Forest,CALVEG-NorthInterior,2004
,1307,13258,MHC2M,CONIFER,35,Montane Hardwood-Conifer,MHC,2,M,30.000000000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastS,2007
,1308,2211578,AGSXX,HERBACEOUS,3,Annual Grassland,AGS,X,X,60.000000000000000,Herbaceous,60,Herbaceous,CALVEG-NorthCoastS,2007
,1309,8498,RDW2M,CONIFER,44,Redwood,RDW,2,M,30.000000000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastS,2007
,1310,3680,EPN4P,CONIFER,20,Eastside Pine,EPN,4,P,30.000000000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastNE,2007
,1311,186558,MHW4P,HARDWOOD,36,Montane Hardwood,MHW,4,P,50.000000000000000,Hardwood,51,Hardwood Forest,CALVEG-NorthCoastS,2007
,1312,25004,SMC3P,CONIFER,51,Sierran Mixed Conifer,SMC,3,P,30.000000000000000,Conifer,31,Conifer Forest,CALVEG-NorthInterior,1999
,1313,19,MHC5S,CONIFER,35,Montane Hardwood-Conifer,MHC,5,S,30.000000000000000,Conifer,31,Conifer Forest,CALVEG-NorthInterior,2007
,1314,5133,MRI5D,HARDWOOD,37,Montane Riparian,MRI,5,D,50.000000000000000,Hardwood,51,Hardwood Forest,CALVEG-NorthCoastS,2007
,1315,4766,DFR5S,CONIFER,14,Douglas Fir,DFR,5,S,30.000000000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastS,2007
,1316,157171,BARXX,BARREN/OTHER,6,Barren,BAR,X,X,20.000000000000000,Barren/Other,20,Barren/Other,CALVEG-NorthCoastS,2007
,1317,5,SMC1D,CONIFER,51,Sierran Mixed Conifer,SMC,1,D,30.000000000000000,Conifer,31,Conifer Forest,CALVEG-NorthInterior,2007
,1318,21,JUN2D,CONIFER,26,Juniper,JUN,2,D,30.000000000000000,Conifer,32,Conifer Woodland,CALVEG-NorthInterior,2004
,1319,101862,MHW5M,HARDWOOD,36,Montane Hardwood,MHW,5,M,50.000000000000000,Hardwood,51,Hardwood Forest,CALVEG-NorthCoastS,2007
,1320,201788,RDW3D,CONIFER,44,Redwood,RDW,3,D,30.000000000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastS,2007
,1321,136832,MHW3P,HARDWOOD,36,Montane Hardwood,MHW,3,P,50.000000000000000,Hardwood,51,Hardwood Forest,CALVEG-NorthCoastS,2007
,1322,1531,MRI3S,HARDWOOD,37,Montane Riparian,MRI,3,S,50.000000000000000,Hardwood,51,Hardwood Forest,CALVEG-NorthCoastS,2007
,1323,1043,KMC3D,CONIFER,27,Klamath Mixed Conifer,KMC,3,D,30.000000000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastS,2007
,1324,1166,MRI2P,HARDWOOD,37,Montane Riparian,MRI,2,P,50.000000000000000,Hardwood,51,Hardwood Forest,CALVEG-NorthCoastS,2007
,1325,4232,MRI3M,HARDWOOD,37,Montane Riparian,MRI,3,M,50.000000000000000,Hardwood,51,Hardwood Forest,CALVEG-NorthCoastS,2007
,1326,2692,JPN3P,CONIFER,24,Jeffrey Pine,JPN,3,P,30.000000000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastS,2007
,1327,2796,EPN5M,CONIFER,20,Eastside Pine,EPN,5,M,30.000000000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastNE,2007
,1328,1267,MRI2M,HARDWOOD,37,Montane Riparian,MRI,2,M,50.000000000000000,Hardwood,51,Hardwood Forest,CALVEG-NorthCoastS,2007
,1329,21862,MRIXX,SHRUB,37,Montane Riparian,MRI,X,X,50.000000000000000,Hardwood,51,Hardwood Forest,CALVEG-NorthCoastS,2007
,1330,1398,JPN5D,CONIFER,24,Jeffrey Pine,JPN,5,D,30.000000000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastS,2007
,1331,707,EPN5P,CONIFER,20,Eastside Pine,EPN,5,P,30.000000000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastNE,2007
,1332,65,JPN2D,CONIFER,24,Jeffrey Pine,JPN,2,D,30.000000000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastS,2007
,1333,72094,PGSXX,HERBACEOUS,39,Perennial Grassland,PGS,X,X,60.000000000000000,Herbaceous,60,Herbaceous,CALVEG-NorthCoastS,2007
,1334,4992,MRI4P,HARDWOOD,37,Montane Riparian,MRI,4,P,50.000000000000000,Hardwood,51,Hardwood Forest,CALVEG-NorthCoastS,2007
,1335,4779,MHC2P,CONIFER,35,Montane Hardwood-Conifer,MHC,2,P,30.000000000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastS,2007
,1336,6145,DFR2M,CONIFER,14,Douglas Fir,DFR,2,M,30.000000000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastS,2007
,1337,82621,COW3D,HARDWOOD,10,Coastal Oak Woodland,COW,3,D,50.000000000000000,Hardwood,52,Hardwood Woodland,CALVEG-NorthCoastS,2007
,1338,1277,CPC3D,CONIFER,11,Closed-Cone Pine-Cypress,CPC,3,D,30.000000000000000,Conifer,31,Conifer Forest,CALVEG-NorthInterior,2007
,1339,50269,RIVXX,WATER,43,Riverine,RIV,X,X,90.000000000000000,Water,90,Water,CALVEG-NorthCoastS,2007
,1340,1865,CPC3P,CONIFER,11,Closed-Cone Pine-Cypress,CPC,3,P,30.000000000000000,Conifer,31,Conifer Forest,CALVEG-NorthInterior,2007
,1341,1957,CPC4D,CONIFER,11,Closed-Cone Pine-Cypress,CPC,4,D,30.000000000000000,Conifer,31,Conifer Forest,CALVEG-NorthInterior,2007
,1342,197,KMC2D,CONIFER,27,Klamath Mixed Conifer,KMC,2,D,30.000000000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastS,2007
,1343,335,JPN3D,CONIFER,24,Jeffrey Pine,JPN,3,D,30.000000000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastS,2007
,1344,9661,CPC4M,CONIFER,11,Closed-Cone Pine-Cypress,CPC,4,M,30.000000000000000,Conifer,31,Conifer Forest,CALVEG-NorthInterior,2007
,1345,458,MHC5S,CONIFER,35,Montane Hardwood-Conifer,MHC,5,S,30.000000000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastNE,2007
,1346,688,EPN5D,CONIFER,20,Eastside Pine,EPN,5,D,30.000000000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastNE,2007
,1347,19,JUN5P,CONIFER,26,Juniper,JUN,5,P,30.000000000000000,Conifer,32,Conifer Woodland,CALVEG-NorthCoastNE,2007
,1348,422,KMC5S,CONIFER,27,Klamath Mixed Conifer,KMC,5,S,30.000000000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastNE,2007
,1349,1692,CPC4P,CONIFER,11,Closed-Cone Pine-Cypress,CPC,4,P,30.000000000000000,Conifer,31,Conifer Forest,CALVEG-NorthInterior,2007
,1350,4683,DFR4S,CONIFER,14,Douglas Fir,DFR,4,S,30.000000000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastS,2007
,1351,2987,BBRXX,SHRUB,7,Bitterbrush,BBR,X,X,70.000000000000000,Shrub,70,Shrub,CALVEG-NorthCoastNE,2007
,1352,2512,KMC4D,CONIFER,27,Klamath Mixed Conifer,KMC,4,D,30.000000000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastS,2007
,1353,171,KMC5P,CONIFER,27,Klamath Mixed Conifer,KMC,5,P,30.000000000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastS,2007
,1354,225,EPN5S,CONIFER,20,Eastside Pine,EPN,5,S,30.000000000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastNE,2007
,1355,187,SCN5D,CONIFER,48,Subalpine Conifer,SCN,5,D,30.000000000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastS,2007
,1356,748,MHW3P,HARDWOOD,36,Montane Hardwood,MHW,3,P,50.000000000000000,Hardwood,51,Hardwood Forest,CALVEG-NorthInterior,2004
,1357,370,MHW4P,HARDWOOD,36,Montane Hardwood,MHW,4,P,50.000000000000000,Hardwood,51,Hardwood Forest,CALVEG-NorthInterior,2004
,1358,3936,KMC5P,CONIFER,27,Klamath Mixed Conifer,KMC,5,P,30.000000000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastNE,2007
,1359,372,CPC2P,CONIFER,11,Closed-Cone Pine-Cypress,CPC,2,P,30.000000000000000,Conifer,31,Conifer Forest,CALVEG-NorthInterior,2007
,1360,926,KMC3M,CONIFER,27,Klamath Mixed Conifer,KMC,3,M,30.000000000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastS,2007
,1361,79,PPN2D,CONIFER,42,Ponderosa Pine,PPN,2,D,30.000000000000000,Conifer,31,Conifer Forest,CALVEG-NorthInterior,2004
,1362,499,KMC5M,CONIFER,27,Klamath Mixed Conifer,KMC,5,M,30.000000000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastS,2007
,1363,7,RFR4D,CONIFER,45,Red Fir,RFR,4,D,30.000000000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastNW/CALFIRE update,2007
,1364,4,SMC4S,CONIFER,51,Sierran Mixed Conifer,SMC,4,S,30.000000000000000,Conifer,31,Conifer Forest,CALVEG-GreatBasin,2004
,1365,180,SCN5S,CONIFER,48,Subalpine Conifer,SCN,5,S,30.000000000000000,Conifer,31,Conifer Forest,CALVEG-NorthInterior,2007
,1366,274,KMC3P,CONIFER,27,Klamath Mixed Conifer,KMC,3,P,30.000000000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastS,2007
,1367,53124,DFR3D,CONIFER,14,Douglas Fir,DFR,3,D,30.000000000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastS/CALFIRE update,2007
,1368,233204,LACXX,WATER,28,Lacustrine,LAC,X,X,90.000000000000000,Water,90,Water,CALVEG-NorthCoastS,2007
,1369,3339,JPN2S,CONIFER,24,Jeffrey Pine,JPN,2,S,30.000000000000000,Conifer,31,Conifer Forest,CALVEG-NorthInterior,2004
,1370,4698,JPN2P,CONIFER,24,Jeffrey Pine,JPN,2,P,30.000000000000000,Conifer,31,Conifer Forest,CALVEG-NorthInterior,2004
,1371,282865,URBXX,URBAN,53,Urban,URB,X,X,80.000000000000000,Urban,80,Urban,CALVEG-NorthCoastS,2007
,1372,46,MHW3D,HARDWOOD,36,Montane Hardwood,MHW,3,D,50.000000000000000,Hardwood,51,Hardwood Forest,CALVEG-NorthInterior,2004
,1373,403,JPN3M,CONIFER,24,Jeffrey Pine,JPN,3,M,30.000000000000000,Conifer,31,Conifer Forest,CALVEG-NorthInterior,2004
,1374,25475,MHC4P,CONIFER,35,Montane Hardwood-Conifer,MHC,4,P,30.000000000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastS,2007
,1375,73567,MHC5M,CONIFER,35,Montane Hardwood-Conifer,MHC,5,M,30.000000000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastS,2007
,1376,110,EPN3D,CONIFER,20,Eastside Pine,EPN,3,D,30.000000000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastNE,2007
,1377,313,EPN2M,CONIFER,20,Eastside Pine,EPN,2,M,30.000000000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastNE,2007
,1378,119,KMC4P,CONIFER,27,Klamath Mixed Conifer,KMC,4,P,30.000000000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastS,2007
